frame,player.id.skillcorner,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,dxt,responsibility
369,10738,7863,12.705882352941174,-22.345263157894735,22.235294117647058,-31.086315789473684,0.005233170501851202,0.27731759412313833
580,7017,7863,20.11764705882353,-7.046153846153846,19.058823529411768,-17.104444444444447,-0.004266515350873499,0.1478799025998353
617,7863,10738,19.058823529411768,-17.104444444444447,27.529411764705884,-8.455384615384615,0.015893389443935698,0.6389662858850026
887,7863,4777,25.411764705882355,-26.71578947368421,44.25,1.4092307692307693,0.1310304957014681,0.6676765588219579
1006,10738,33512,29.647058823529413,-14.04888888888889,18.0,-6.341538461538462,-0.0175796961599974,0.006729410607066039
2075,7863,7387,7.411764705882348,-29.629473684210527,-3.176470588235297,-19.54888888888889,-0.002843825362739501,0.7692293083739463
2960,10738,7863,21.176470588235293,-26.71578947368421,8.470588235294116,-28.172631578947367,-0.0116889452559161,0.15550992225589694
2983,7863,10738,8.470588235294116,-28.172631578947367,28.588235294117645,-21.61684210526316,0.0269852979999266,0.14664179488922852
3205,7863,31930,2.117647058823529,-15.27111111111111,-11.64705882352942,-24.530526315789473,-0.0057779339737796,0.8564978400176405
3241,31930,33512,-11.64705882352942,-24.530526315789473,-23.294117647058826,-12.826666666666668,-0.0013675935052524998,0.7557088076366898
5412,7863,10082,-25.411764705882348,-12.826666666666668,-27.529411764705884,28.172631578947367,-0.0006204121665727,0.5856318585298735
5872,7017,7863,22.235294117647058,5.636923076923077,25.411764705882355,-23.802105263157895,-0.001858346536933099,0.5848922182468975
5916,7863,33512,25.411764705882355,-23.802105263157895,14.82352941176471,-18.326666666666668,-0.010534266846095798,0.8518630326604361
5934,33512,7387,14.82352941176471,-18.326666666666668,2.117647058823529,-16.493333333333332,-0.009922423673804201,0.34837805302286234
6104,7387,7863,-13.764705882352942,-23.802105263157895,-12.705882352941174,-12.826666666666668,0.0008749164462411004,0.8361746749767757
6120,7863,10082,-12.705882352941174,-12.826666666666668,-30.705882352941174,0.0,-0.0024662425254077004,0.39598223972545615
6382,7863,3837,-19.058823529411768,-20.88842105263158,-26.470588235294116,-13.437777777777779,-0.0006029163456632998,0.7772953491773232
7494,10738,7863,11.647058823529413,-19.54888888888889,4.235294117647058,-22.345263157894735,-0.006483227976372198,0.30469945481551375
7517,7863,10738,4.235294117647058,-22.345263157894735,15.882352941176471,-13.437777777777779,0.012276266881048199,0.5758615499017506
7734,14407,33512,21.176470588235293,11.604444444444445,18.0,-25.258947368421055,-0.0096391450285488,0.03681245762898849
7773,7863,33512,14.82352941176471,-31.086315789473684,20.11764705882353,-25.98736842105263,0.007102962470094299,0.04388178169552284
8124,10738,7863,-6.352941176470587,-10.993333333333334,2.117647058823529,-21.61684210526316,0.0020804333897790003,0.03166243602525439
8149,7863,31930,-2.117647058823529,-15.882222222222222,-11.64705882352942,-28.90105263157895,-0.0040711848280923,0.737460598047736
8167,31930,31930,-11.64705882352942,-28.90105263157895,-13.764705882352942,-25.98736842105263,-0.00030933786229520033,0.0008235597200066628
8190,33512,7863,-19.058823529411768,-30.357894736842105,12.705882352941174,-25.258947368421055,0.0125410912800156,0.657853824389426
8234,7863,14407,12.705882352941174,-25.258947368421055,15.882352941176471,-7.046153846153846,0.008592563350343299,0.27936949591065235
8429,10738,33512,-3.176470588235297,-20.88842105263158,-12.705882352941174,-24.530526315789473,-0.0029963355126003998,0.3354290863968952
8448,33512,31930,-12.705882352941174,-24.530526315789473,-21.176470588235304,-25.258947368421055,-0.0013072674029517002,0.674013766770509
8457,31930,10738,-21.176470588235304,-25.258947368421055,-1.058823529411768,-17.715555555555554,0.0055591300714382,0.5330239127612493
9285,10738,7863,6.352941176470587,-17.715555555555554,2.117647058823529,-23.802105263157895,-0.0032705157968942,0.009108239115947563
9306,7863,10738,2.117647058823529,-23.802105263157895,13.764705882352942,-18.326666666666668,0.009960908401480001,0.5354170608223423
9325,10738,7017,13.764705882352942,-18.326666666666668,5.294117647058826,-10.993333333333334,-0.006697777622334101,0.016043765057969964
9381,14407,33512,15.882352941176471,-2.1138461538461537,5.294117647058826,-14.04888888888889,-0.012576482824732099,0.17987890916994476
9391,33512,10738,5.294117647058826,-14.04888888888889,18.0,-20.88842105263158,0.010810524630972599,0.24246535613658035
9456,7863,33512,6.352941176470587,-31.814736842105262,6.352941176470587,-21.61684210526316,0.002049967008607101,0.7893917037869477
9465,33512,31930,6.352941176470587,-21.61684210526316,-5.294117647058826,-28.172631578947367,-0.0057336868005662,0.22487164373680768
9497,31930,7863,3.176470588235297,-20.88842105263158,7.411764705882348,-28.90105263157895,0.00023306318045660142,0.5820654031837273
9505,7863,7017,7.411764705882348,-28.90105263157895,5.294117647058826,-14.66,0.0018385934016798,0.8646458834602503
10272,10738,7387,11.647058823529413,-17.104444444444447,-0.0,-15.882222222222222,-0.008263785396322701,0.33631700163317063
10277,7387,10738,-0.0,-15.882222222222222,13.764705882352942,-10.993333333333334,0.0113214452586004,0.45288004742785176
10396,14407,10738,19.058823529411768,23.073684210526316,6.352941176470587,-10.993333333333334,-0.0093613345379658,0.3262843900808982
10425,10738,7387,6.352941176470587,-10.993333333333334,-16.941176470588232,-18.93777777777778,-0.0092077955506725,0.4815092033895086
10448,7387,31930,-16.941176470588232,-18.93777777777778,-20.117647058823536,-30.357894736842105,-0.0008426584472832998,0.5770243988192338
10463,31930,33512,-20.117647058823536,-30.357894736842105,-13.764705882352942,-12.826666666666668,0.0017840779559479,0.6726059504430332
10567,7387,31930,-24.35294117647058,-8.455384615384615,-36.0,-28.90105263157895,-0.0014003776758059999,0.42824677938413597
10958,31930,33512,-39.66666666666667,-26.71578947368421,-44.25,-30.357894736842105,-0.00013991928579859991,0.8604119611255767
11223,7017,7863,-8.470588235294116,3.523076923076923,-13.764705882352942,-24.530526315789473,-0.0023466472594183994,0.07400108706266079
11263,7863,31930,-13.764705882352942,-24.530526315789473,-23.294117647058826,-29.629473684210527,-0.0013452341429936003,0.6614241814260986
11286,31930,7863,-23.294117647058826,-29.629473684210527,-3.176470588235297,-20.88842105263158,0.0045658586090806,0.6321206295195867
11303,7863,14407,-3.176470588235297,-20.88842105263158,6.352941176470587,-7.750769230769231,0.005691119985417101,0.43011524682874747
12169,33512,31930,13.764705882352942,14.66,5.294117647058826,-4.932307692307693,-0.0079970419444798,0.4647033259331445
12208,31930,7863,-5.294117647058826,-3.523076923076923,-16.941176470588232,-27.44421052631579,-0.0041807833622357,0.11711543103294975
12244,7863,3837,-16.941176470588232,-27.44421052631579,-4.235294117647058,-22.345263157894735,0.0032594733657277998,0.2417687036494496
12305,3837,10738,-4.235294117647058,-22.345263157894735,4.235294117647058,-14.66,0.004849378594743001,0.7872439886771797
13249,7387,10738,-1.058823529411768,0.7046153846153846,18.0,-11.604444444444445,0.0167371319946501,0.04727453555404278
13441,10738,7387,10.588235294117652,-15.27111111111111,-21.176470588235304,-27.44421052631579,-0.0139166488339422,0.586535258740653
13472,7387,7863,-21.176470588235304,-27.44421052631579,-13.764705882352942,-29.629473684210527,0.0009648652173782002,0.49848616565780307
13489,7863,33512,-13.764705882352942,-29.629473684210527,-14.823529411764696,-18.326666666666668,0.0002719358523276998,0.7408076614143061
13887,33512,10738,22.235294117647058,-2.1138461538461537,24.352941176470587,-16.493333333333332,0.0013296930979911983,0.06038832301116822
13914,10738,7863,24.352941176470587,-16.493333333333332,8.470588235294116,-28.90105263157895,-0.0229603691901678,0.23269553839126642
13945,7863,10738,8.470588235294116,-28.90105263157895,24.352941176470587,-23.802105263157895,0.0183927560178101,0.49553286030987387
14007,10738,33512,14.82352941176471,-11.604444444444445,7.411764705882348,-21.61684210526316,-0.009426696524881898,0.123488325088488
14028,33512,31930,7.411764705882348,-21.61684210526316,-4.235294117647058,-18.326666666666668,-0.0049802089549707005,0.28621021724452833
14032,31930,33512,-4.235294117647058,-18.326666666666668,4.235294117647058,-19.54888888888889,0.003547135337731,0.4076903375159454
14608,24466,10738,31.764705882352942,13.437777777777779,24.352941176470587,-2.8184615384615386,-0.016716985051585205,0.320498414026692
14632,10738,31930,24.352941176470587,-2.8184615384615386,7.411764705882348,-28.172631578947367,-0.024497637770038997,0.3565854439819972
14666,31930,10738,7.411764705882348,-28.172631578947367,26.470588235294116,-0.7046153846153846,0.0280428713268205,0.759365094088598
15743,33512,7863,3.176470588235297,-6.341538461538462,12.705882352941174,-15.27111111111111,0.007758934020211501,0.12890979740077824
15779,7863,10738,12.705882352941174,-15.27111111111111,12.705882352941174,8.455384615384615,0.001042795570128499,0.32604193187721797
15913,24466,7863,4.235294117647058,-17.104444444444447,-16.941176470588232,-28.90105263157895,-0.0078555468243422,0.5964837923369637
16612,24466,10738,18.0,2.1138461538461537,19.058823529411768,-20.88842105263158,-0.002265139466883597,0.0014940807072578721
17967,10738,33512,31.764705882352942,-12.215555555555556,18.0,-10.993333333333334,-0.0256367875644553,0.17613753393110126
18215,7863,31930,13.764705882352942,-26.71578947368421,5.294117647058826,-28.172631578947367,-0.005924526680364301,0.3713756702317636
21656,24466,10738,25.411764705882355,10.993333333333334,27.529411764705884,-8.455384615384615,0.004088060484295601,0.02193485288224506
21707,10738,24466,16.941176470588232,-16.493333333333332,14.82352941176471,11.604444444444445,-0.0011701505184489001,0.05482009013238794
22559,10738,7863,4.235294117647058,-5.636923076923077,2.117647058823529,-18.93777777777778,-0.0017851743078510993,5.3968344268015424e-05
22566,7863,7387,2.117647058823529,-18.93777777777778,-16.941176470588232,-30.357894736842105,-0.0064986217775747,0.2128303137044524
23299,10738,3837,4.235294117647058,-19.54888888888889,-7.411764705882355,-20.160000000000004,-0.0048022590992749,0.5118501403499036
23328,3837,7387,-7.411764705882355,-20.160000000000004,-20.117647058823536,-17.715555555555554,-0.0026160774176583004,0.47181853293897424
24211,3837,7017,-26.470588235294116,17.104444444444447,-19.058823529411768,-7.750769230769231,0.0010965411285419001,0.09625840275324027
24240,7017,7863,-19.058823529411768,-7.750769230769231,-30.705882352941174,-20.88842105263158,-0.0015284903456391,0.7031634810355241
24276,7863,10082,-30.705882352941174,-20.88842105263158,-48.83333333333333,18.93777777777778,-0.0007682904993780001,0.5735522032964074
27471,7387,7017,-19.058823529411768,-28.90105263157895,-25.411764705882348,-21.61684210526316,-0.00040428932588880027,0.35089366534103766
27482,7017,7863,-25.411764705882348,-21.61684210526316,-33.882352941176464,-26.71578947368421,-0.0008387994195363999,0.40682491564410306
27512,7863,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,-0.0002336948078257,0.40679405495837434
27555,3837,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,0.0012024943559041,0.5286512407093936
33387,10738,3837,15.882352941176471,14.66,-2.117647058823529,10.993333333333334,0.006431818431931899,0.474810819922669
34325,24466,31930,11.647058823529413,14.66,-6.352941176470587,21.616842105263157,0.0063990585113778,0.46085677280280646
38306,24466,14407,14.82352941176471,18.93777777777778,-4.235294117647058,17.104444444444447,0.007013587314774699,0.28410733406134814
38327,14407,10082,-4.235294117647058,17.104444444444447,-8.470588235294116,28.172631578947367,-0.00021409853300499888,0.48561387729393946
38342,10082,14407,-8.470588235294116,28.172631578947367,-1.058823529411768,20.88842105263158,-0.0019445805816866012,0.1815398154178872
38353,14407,24466,-1.058823529411768,20.88842105263158,14.82352941176471,18.93777777777778,-0.004854908200083099,0.2918248151713095
38381,24466,10738,14.82352941176471,18.93777777777778,15.882352941176471,-8.455384615384615,0.00015887083036369987,0.06407351637070925
39885,7017,24466,6.352941176470587,-8.455384615384615,6.352941176470587,18.93777777777778,-0.0006278966663204998,0.23479980027010994
39919,24466,31930,6.352941176470587,18.93777777777778,-27.529411764705884,-4.227692307692307,0.0353485317761416,0.14951592175161463
